video,dataset,prompt,release_date,split
cath2_2a7yA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-08-23,train
cath2_2a7yA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-08-23,train
cath2_2a7yA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-08-23,train
cath2_2ab0A00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-11,train
cath2_2ab0A00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-11,train
cath2_2ab0A00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-11,train
cath2_2abyA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-08,train
cath2_2abyA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-08,train
cath2_2abyA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-08,train
cath2_2al3A00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-21,train
cath2_2al3A00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-21,train
cath2_2al3A00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-21,train
cath2_2arzB02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-04,train
cath2_2arzB02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-04,train
cath2_2au3A03_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-15,train
cath2_2au3A03_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-15,train
cath2_2au3A03_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-15,train
cath2_2au3A04_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-15,train
cath2_2au3A04_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-15,train
cath2_2au3A04_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-15,train
cath2_2az4B02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-25,train
cath2_2az4B02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-25,train
cath2_2az4B02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-25,train
cath2_2b0pA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-10,train
cath2_2b0pA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-10,train
cath2_2b0pA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-10,train
cath2_2b1uA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-05-30,train
cath2_2b1uA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-05-30,train
cath2_2b1uA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-05-30,train
cath2_2b29A00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-04,train
cath2_2b29A00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-04,train
cath2_2b29A00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-04,train
cath2_2b30A02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-09-27,train
cath2_2b30A02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-09-27,train
cath2_2b30A02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-09-27,train
cath2_2b5eA02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-24,train
cath2_2b5eA02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-24,train
cath2_2b5eA02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-24,train
cath2_2b7eA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-01,train
cath2_2b7eA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-01,train
cath2_2b7eA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-01,train
cath2_2bbrA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-02-14,train
cath2_2bbrA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-02-14,train
cath2_2bbrA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-02-14,train
cath2_2blfB01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-04-28,train
cath2_2blfB01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-04-28,train
cath2_2blfB01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-04-28,train
cath2_2bm8A02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-09,train
cath2_2bm8A02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-09,train
cath2_2bm8A02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-09,train
cath2_2bmmA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-07-20,train
cath2_2bmmA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-07-20,train
cath2_2bmmA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-07-20,train
cath2_2bruC00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-29,train
cath2_2bruC00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-29,train
cath2_2bruC00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-29,train
cath2_2bv2B00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-09-29,train
cath2_2bv2B00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-09-29,train
cath2_2bv2B00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-09-29,train
cath2_2bycB00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-08-24,train
cath2_2bycB00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-08-24,train
cath2_2bycB00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-08-24,train
cath2_2c1lA02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-07,train
cath2_2c1lA02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-07,train
cath2_2c1lA02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-07,train
cath2_2c2qA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-18,train
cath2_2c2qA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-18,train
cath2_2c2qA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-10-18,train
cath2_2cfiA02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-14,train
cath2_2cfiA02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-14,train
cath2_2cfiA02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-03-14,train
cath2_2cfoB04_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-16,train
cath2_2cfoB04_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-16,train
cath2_2cfoB04_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-08-16,train
cath2_2chgA02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-06,train
cath2_2chgA02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-06,train
cath2_2chgA02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-06,train
cath2_2ckkA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-10-04,train
cath2_2ckkA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-10-04,train
cath2_2ckkA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-10-04,train
cath2_2cocA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-17,train
cath2_2cocA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-17,train
cath2_2cocA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-17,train
cath2_2cr7A01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-20,train
cath2_2cr7A01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-20,train
cath2_2cr7A01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-20,train
cath2_2crvA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-20,train
cath2_2crvA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-20,train
cath2_2crvA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-11-20,train
cath2_2cw1A00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-12-13,train
cath2_2cw1A00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-12-13,train
cath2_2cw1A00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2005-12-13,train
