video,prompt
5gof_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5gof_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5gw6_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5gw6_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5gw6_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h1n_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h1n_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h1n_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h6x_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h6x_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h6x_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h7w_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h7w_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5h7w_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hee_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hee_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hee_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hkq_I_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hkq_I_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hkq_I_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hkx_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hkx_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hkx_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hob_F_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hob_F_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hob_F_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hqh_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hqh_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hqh_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5htl_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5htl_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5htl_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hub_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hub_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hub_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hz7_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hz7_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5hz7_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5i8j_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5i8j_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5i8j_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5i8j_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5i8j_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5i8j_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iff_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iff_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iff_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iff_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iff_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iff_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5ii7_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5ii7_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5ii7_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iqj_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iqj_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iqj_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iqj_C_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iqj_C_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iqj_C_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iz3_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iz3_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5iz3_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j2l_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j2l_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j2l_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j3t_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j3t_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j3t_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j47_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j47_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j47_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j72_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j72_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5j72_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5ja5_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5ja5_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5ja5_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jbg_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jbg_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jbg_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jca_S_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jca_S_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jca_S_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jfc_L_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jfc_L_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jfc_L_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jfc_S_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jfc_S_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jfc_S_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jr5_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jr5_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jr5_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jx1_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jx1_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5jx1_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5k6d_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5k6d_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5k6d_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kdv_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kdv_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kdv_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kdw_B_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kdw_B_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kdw_B_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kko_C_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kko_C_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kko_C_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kko_D_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kko_D_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kko_D_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kts_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kts_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kts_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kvk_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kvk_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kvk_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kwb_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kwb_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kwb_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kza_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kza_A_R2.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5kza_A_R3.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
5l0r_A_R1.mp4,"Simulations were performed on proteins only, using the all-atom CHARMM36m force field (July 2020) in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 150 mM, and a production run length of 50 ns."
